"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Industrial Processes - NEC","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","12.990792","TON"
"Waste Disposal","MA","25","Hampshire","015","Ammonia","CAP","12.981035","TON"
"Industrial Processes - NEC","MA","25","Hampden","013","Nitrogen Oxides","CAP","12.9774","TON"
"Fires - Prescribed Fires","MA","25","Suffolk","025","Carbon Dioxide","GHG","12.9743108","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Hampden","013","Remaining PMFINE portion of PM2.5-PRI","","12.96031742335497","TON"
"Fuel Comb - Residential - Wood","MA","25","Hampshire","015","Elemental Carbon portion of PM2.5-PRI","","12.90777261363","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Middlesex","017","Lead","CAP/HAP","12.9056872","LB"
"Fuel Comb - Residential - Oil","MA","25","Middlesex","017","Elemental Carbon portion of PM2.5-PRI","","12.89391155104","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Worcester","027","Volatile Organic Compounds","CAP","12.8926","TON"
"Mobile - Commercial Marine Vessels","MA","25","Essex","009","Sulfur Dioxide","CAP","12.88602138","TON"
"Fuel Comb - Residential - Wood","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","","12.879329917338","TON"
"Mobile - Aircraft","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","12.83087895411","TON"
"Mobile - Locomotives","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","","12.82549334752","TON"
"Solvent - Degreasing","MA","25","Dukes","007","Volatile Organic Compounds","CAP","12.82018","TON"
"Mobile - Locomotives","MA","25","Bristol","005","Carbon Monoxide","CAP","12.792027","TON"
"Fuel Comb - Residential - Oil","MA","25","Hampden","013","Volatile Organic Compounds","CAP","12.75820424","TON"
"Fires - Prescribed Fires","MA","25","Dukes","007","Carbon Monoxide","CAP","12.72819378","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Essex","009","Ammonia","CAP","12.720659","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","12.6960066868","TON"
"Fuel Comb - Residential - Other","MA","25","Berkshire","003","Nitrogen Oxides","CAP","12.69198","TON"
"Fuel Comb - Residential - Wood","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","12.687465459","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Worcester","027","Sulfur Dioxide","CAP","12.68713","TON"
"Waste Disposal","MA","25","Norfolk","021","Sulfur Dioxide","CAP","12.68380636","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","12.664059","TON"
"Dust - Unpaved Road Dust","MA","25","Bristol","005","Remaining PMFINE portion of PM2.5-PRI","","12.62669842584","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Middlesex","017","Nitrogen Oxides","CAP","12.5289638903","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Plymouth","023","Remaining PMFINE portion of PM2.5-PRI","","12.528560372020425","TON"
"Fuel Comb - Residential - Oil","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","12.52216149","TON"
"Fuel Comb - Electric Generation - Other","MA","25","Hampden","013","Organic Carbon portion of PM2.5-PRI","","12.50639065932","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Middlesex","017","Remaining PMFINE portion of PM2.5-PRI","","12.4889720522286917","TON"
"Bulk Gasoline Terminals","MA","25","Hampden","013","Volatile Organic Compounds","CAP","12.4662","TON"
"Fires - Wildfires","MA","25","Middlesex","017","Remaining PMFINE portion of PM2.5-PRI","","12.4546662408","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","12.4503469157711","TON"
"Fires - Wildfires","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","12.445307","TON"
"Mobile - Non-Road Equipment - Other","MA","25","Barnstable","001","Nitrogen Oxides","CAP","12.434771104","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","Remaining PMFINE portion of PM2.5-PRI","","12.40148662","TON"
"Industrial Processes - Storage and Transfer","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","12.39347","TON"
"Industrial Processes - Storage and Transfer","MA","25","Hampshire","015","Volatile Organic Compounds","CAP","12.39347","TON"
"Industrial Processes - Storage and Transfer","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","12.39347","TON"
"Industrial Processes - Mining","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","12.33584","TON"
"Industrial Processes - Mining","MA","25","Suffolk","025","PM2.5 Primary (Filt + Cond)","CAP","12.33584","TON"
"Industrial Processes - Mining","MA","25","Barnstable","001","PM2.5 Primary (Filt + Cond)","CAP","12.33584","TON"
"Waste Disposal","MA","25","Worcester","027","Ammonia","CAP","12.3291065","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","12.317367558","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Suffolk","025","Lead","CAP/HAP","12.3096804","LB"
"Industrial Processes - NEC","MA","25","Franklin","011","Carbon Monoxide","CAP","12.3053","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Essex","009","Sulfur Dioxide","CAP","12.29466","TON"
"Industrial Processes - Mining","MA","25","Barnstable","001","Remaining PMFINE portion of PM2.5-PRI","","12.29423121168","TON"
"Industrial Processes - Mining","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","12.29423121168","TON"
"Industrial Processes - Mining","MA","25","Suffolk","025","Remaining PMFINE portion of PM2.5-PRI","","12.29423121168","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Essex","009","Remaining PMFINE portion of PM2.5-PRI","","12.26662464782821","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Berkshire","003","Sulfur Dioxide","CAP","12.251020554","TON"
"Fuel Comb - Residential - Wood","MA","25","Dukes","007","Organic Carbon portion of PM2.5-PRI","","12.2457269102778","TON"
"Fuel Comb - Residential - Natural Gas","MA","25","Barnstable","001","Volatile Organic Compounds","CAP","12.24505","TON"
"Mobile - Aircraft","MA","25","Hampden","013","PM2.5 Primary (Filt + Cond)","CAP","12.23189733379","TON"
"Industrial Processes - Mining","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","12.21089","TON"
"Industrial Processes - Petroleum Refineries","MA","25","Suffolk","025","Remaining PMFINE portion of PM2.5-PRI","","12.204094","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Berkshire","003","Carbon Monoxide","CAP","12.18739","TON"
"Industrial Processes - Mining","MA","25","Essex","009","Remaining PMFINE portion of PM2.5-PRI","","12.16970266803","TON"
"Industrial Processes - NEC","MA","25","Barnstable","001","Carbon Monoxide","CAP","12.1593","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Berkshire","003","Organic Carbon portion of PM2.5-PRI","","12.158603533","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Worcester","027","Ammonia","CAP","12.0788193","TON"
"Fuel Comb - Residential - Wood","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","12.071440761","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Barnstable","001","Carbon Monoxide","CAP","12.0669","TON"
"Fuel Comb - Residential - Wood","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","12.063444761","TON"
"Waste Disposal","MA","25","Bristol","005","Ammonia","CAP","12.053346","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Hampshire","015","Sulfur Dioxide","CAP","12.042176794","TON"
"Mobile - Locomotives","MA","25","Norfolk","021","Elemental Carbon portion of PM2.5-PRI","","12.040730091168","TON"
"Fuel Comb - Residential - Other","MA","25","Plymouth","023","Carbon Monoxide","CAP","12.03999","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Hampshire","015","Elemental Carbon portion of PM2.5-PRI","","11.992215681","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Barnstable","001","Organic Carbon portion of PM2.5-PRI","","11.982351333","TON"
"Dust - Paved Road Dust","MA","25","Hampshire","015","Organic Carbon portion of PM2.5-PRI","","11.9668075","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Norfolk","021","PM2.5 Primary (Filt + Cond)","CAP","11.959685419","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Hampden","013","Volatile Organic Compounds","CAP","11.9461563","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Nantucket","019","PM10 Primary (Filt + Cond)","CAP","11.9018943841","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Hampshire","015","PM2.5 Primary (Filt + Cond)","CAP","11.87397","TON"
"Fuel Comb - Electric Generation - Natural Gas","MA","25","Middlesex","017","Remaining PMFINE portion of PM2.5-PRI","","11.8659386352","TON"
"Industrial Processes - NEC","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","11.8221","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Middlesex","017","Organic Carbon portion of PM2.5-PRI","","11.8184696705","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Worcester","027","PM10 Primary (Filt + Cond)","CAP","11.8076033032","TON"
"Industrial Processes - NEC","MA","25","Franklin","011","PM2.5 Primary (Filt + Cond)","CAP","11.7729","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Hampden","013","Remaining PMFINE portion of PM2.5-PRI","","11.7728438","TON"
"Fires - Wildfires","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","11.749185","TON"
"Fires - Wildfires","MA","25","Middlesex","017","Organic Carbon portion of PM2.5-PRI","","11.7408950988","TON"
"Fuel Comb - Residential - Oil","MA","25","Berkshire","003","PM2.5 Primary (Filt + Cond)","CAP","11.72990806","TON"
"Fires - Prescribed Fires","MA","25","Essex","009","Carbon Monoxide","CAP","11.7007113","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","11.6975791612","TON"
"Fuel Comb - Residential - Other","MA","25","Hampden","013","Carbon Monoxide","CAP","11.6959","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","MA","25","Franklin","011","Methane","GHG","11.684963769","TON"
"Waste Disposal","MA","25","Franklin","011","Elemental Carbon portion of PM2.5-PRI","","11.669067812","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Worcester","027","Volatile Organic Compounds","CAP","11.6662337","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","MA","25","Essex","009","Organic Carbon portion of PM2.5-PRI","","11.64337983025","TON"
"Mobile - Aircraft","MA","25","Suffolk","025","Elemental Carbon portion of PM2.5-PRI","","11.57319343823532762234","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Hampden","013","Remaining PMFINE portion of PM2.5-PRI","","11.56769445584882","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Berkshire","003","Elemental Carbon portion of PM2.5-PRI","","11.526074386876128","TON"
"Fuel Comb - Electric Generation - Oil","MA","25","Hampden","013","Elemental Carbon portion of PM2.5-PRI","","11.50997129886464","TON"
"Mobile - Locomotives","MA","25","Essex","009","Elemental Carbon portion of PM2.5-PRI","","11.49207821344","TON"
"Fuel Comb - Residential - Oil","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","","11.4884328872","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Middlesex","017","Sulfur Dioxide","CAP","11.381284","TON"
"Mobile - Commercial Marine Vessels","MA","25","Dukes","007","PM10 Primary (Filt + Cond)","CAP","11.37629113","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","11.324749736636986","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Hampden","013","PM10 Primary (Filt + Cond)","CAP","11.3246581847","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Hampshire","015","Remaining PMFINE portion of PM2.5-PRI","","11.30122500591","TON"
"Mobile - Commercial Marine Vessels","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","11.28771418","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Berkshire","003","Remaining PMFINE portion of PM2.5-PRI","","11.252338186315382","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Bristol","005","Organic Carbon portion of PM2.5-PRI","","11.250206014","TON"
"Fires - Wildfires","MA","25","Barnstable","001","Ammonia","CAP","11.221419","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Bristol","005","Remaining PMFINE portion of PM2.5-PRI","","11.2090204","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","MA","25","Middlesex","017","Organic Carbon portion of PM2.5-PRI","","11.177995336","TON"
"Mobile - On-Road Diesel Light Duty Vehicles","MA","25","Franklin","011","Volatile Organic Compounds","CAP","11.165046","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Nantucket","019","Carbon Monoxide","CAP","11.104541682","TON"
"Mobile - Locomotives","MA","25","Franklin","011","Carbon Monoxide","CAP","11.081396","TON"
"Mobile - Commercial Marine Vessels","MA","25","Essex","009","PM10 Primary (Filt + Cond)","CAP","11.06550608","TON"
"Industrial Processes - Chemical Manuf","MA","25","Bristol","005","Carbon Monoxide","CAP","11.0375","TON"
"Industrial Processes - NEC","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","11.03674012754","TON"
"Mobile - Commercial Marine Vessels","MA","25","Dukes","007","PM2.5 Primary (Filt + Cond)","CAP","11.02538929","TON"
"Fuel Comb - Residential - Wood","MA","25","Suffolk","025","Remaining PMFINE portion of PM2.5-PRI","","10.9806114672084","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Essex","009","Organic Carbon portion of PM2.5-PRI","","10.973608244734472","TON"
"Mobile - Non-Road Equipment - Gasoline","MA","25","Nantucket","019","PM2.5 Primary (Filt + Cond)","CAP","10.9497298384","TON"
"Solvent - Dry Cleaning","MA","25","Middlesex","017","Volatile Organic Compounds","CAP","10.9446","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","MA","25","Barnstable","001","Elemental Carbon portion of PM2.5-PRI","","10.9273245","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","10.8874107446","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Worcester","027","Volatile Organic Compounds","CAP","10.881043","TON"
"Fires - Prescribed Fires","MA","25","Barnstable","001","Carbon Monoxide","CAP","10.84560368","TON"
"Agriculture - Crops & Livestock Dust","MA","25","Essex","009","Organic Carbon portion of PM2.5-PRI","","10.8370659381142","TON"
"Fuel Comb - Comm/Institutional - Oil","MA","25","Middlesex","017","Elemental Carbon portion of PM2.5-PRI","","10.81804623438384","TON"
"Fires - Prescribed Fires","MA","25","Middlesex","017","Carbon Monoxide","CAP","10.801789","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","MA","25","Franklin","011","Remaining PMFINE portion of PM2.5-PRI","","10.79235182466","TON"
"Mobile - Aircraft","MA","25","Plymouth","023","Nitrogen Oxides","CAP","10.7882364275","TON"
"Agriculture - Livestock Waste","MA","25","Berkshire","003","Volatile Organic Compounds","CAP","10.715866458","TON"
"Mobile - Aircraft","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","10.697144039","TON"
"Miscellaneous Non-Industrial NEC","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","10.68620433229","TON"
"Waste Disposal","MA","25","Nantucket","019","Volatile Organic Compounds","CAP","10.6640181","TON"
"Industrial Processes - Chemical Manuf","MA","25","Bristol","005","Nitrogen Oxides","CAP","10.6631","TON"
"Mobile - Aircraft","MA","25","Middlesex","017","PM2.5 Primary (Filt + Cond)","CAP","10.66008767018","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","10.6552296868","TON"
"Fuel Comb - Electric Generation - Other","MA","25","Bristol","005","Sulfur Dioxide","CAP","10.63","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Franklin","011","PM10 Primary (Filt + Cond)","CAP","10.554474287","TON"
"Fires - Wildfires","MA","25","Worcester","027","PM2.5 Primary (Filt + Cond)","CAP","10.546766","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","MA","25","Suffolk","025","PM10 Primary (Filt + Cond)","CAP","10.4672401711","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Plymouth","023","Carbon Monoxide","CAP","10.430118","TON"
"Dust - Paved Road Dust","MA","25","Worcester","027","Organic Carbon portion of PM2.5-PRI","","10.42347528","TON"
"Mobile - Non-Road Equipment - Diesel","MA","25","Middlesex","017","Methane","GHG","10.412449118","TON"
"Dust - Construction Dust","MA","25","Suffolk","025","Organic Carbon portion of PM2.5-PRI","","10.40754783222","TON"
"Fuel Comb - Comm/Institutional - Biomass","MA","25","Berkshire","003","PM10 Primary (Filt + Cond)","CAP","10.40675","TON"
"Mobile - Commercial Marine Vessels","MA","25","Essex","009","PM2.5 Primary (Filt + Cond)","CAP","10.40251428","TON"
"Commercial Cooking","MA","25","Nantucket","019","Organic Carbon portion of PM2.5-PRI","","10.3592975496","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Bristol","005","PM10 Primary (Filt + Cond)","CAP","10.33243573","TON"
"Fuel Comb - Electric Generation - Other","MA","25","Hampden","013","Remaining PMFINE portion of PM2.5-PRI","","10.330821980450856","TON"
"Fuel Comb - Comm/Institutional - Other","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","10.32567003","TON"
"Mobile - Locomotives","MA","25","Plymouth","023","Volatile Organic Compounds","CAP","10.3252","TON"
"Fuel Comb - Electric Generation - Coal","MA","25","Bristol","005","PM2.5 Primary (Filt + Cond)","CAP","10.324108","TON"
"Solvent - Industrial Surface Coating & Solvent Use","MA","25","Worcester","027","Remaining PMFINE portion of PM2.5-PRI","","10.2959774578832","TON"
"Fuel Comb - Residential - Oil","MA","25","Dukes","007","Nitrogen Oxides","CAP","10.27960115","TON"
"Fuel Comb - Residential - Wood","MA","25","Franklin","011","Elemental Carbon portion of PM2.5-PRI","","10.270826378946","TON"
